  probclr   probfeed   va1    pa1   va2   sa   vb1    pb1   vb2   sb   id     t   d     v     f
        35        2      1300  1.0    .  354   1225  1.00   .   17  10  197  2   1232   1399
        35        2      1300  1.0    .  354   1225  1.00   .   17  10  198  2   1229   1207
        35        2      1300  1.0    .  354   1225  1.00   .   17  10  199  2   1241    404
        35        2      1300  1.0    .  354   1225  1.00   .   17  10  200  1    958   1229
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    1  2   1245    904
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    2  1   1055   1210
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    3  2   1205   1246
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    4  1    989   1198
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    5  2   1217   2163
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    6  2   1213   1351
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    7  1    743   1199
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    8  1   1700   1215
        35        2      1300  1.0    .  354   1225  1.00   .   17  11    9  1    610   1210
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   10  2   1225   1472
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   11  2   1245   1419
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   12  2   1233   1445
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   13  2   1238   1931
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   14  2   1253    805
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   15  2   1222   1306
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   16  2   1209   1541
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   17  2   1219   1270
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   18  2   1220   1583
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   19  2   1225   1542
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   20  2   1243   1168
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   21  2   1242    926
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   22  2   1236    907
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   23  2   1220   1066
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   24  1   1112   1236
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   25  1   1600   1204
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   26  1    927   1217
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   27  1   1511   1221
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   28  1   1300   1254
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   29  1   1975   1231
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   30  1   1115   1236
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   31  1   1761   1234
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   32  1   1465   1198
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   33  2   1245   1061
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   34  2   1244    703
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   35  2   1229    773
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   36  2   1238   1561
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   37  2   1204   1300
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   38  2   1257    606
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   39  2   1254   1295
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   40  2   1204   1392
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   41  2   1223   1503
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   42  2   1180   1548
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   43  2   1226   1807
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   44  2   1209    947
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   45  2   1243   1603
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   46  2   1228   1140
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   47  2   1219    931
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   48  2   1257   1398
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   49  2   1203   1324
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   50  2   1229   1453
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   51  2   1237   1098
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   52  2   1223   2015
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   53  2   1224   1268
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   54  2   1228   1775
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   55  1   1115   1248
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   56  2   1226   1507
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   57  2   1193   1223
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   58  2   1221   1044
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   59  2   1225   1299
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   60  1   1148   1218
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   61  1   1956   1203
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   62  1   1234   1187
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   63  1   1464   1217
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   64  1   1310   1217
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   65  1   1176   1184
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   66  1   1592   1238
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   67  1   1055   1218
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   68  1   1841   1205
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   69  1   1545   1207
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   70  1   1973   1195
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   71  1   1244   1239
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   72  1   1464   1214
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   73  1   1543   1234
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   74  1   1360   1241
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   75  1    994   1237
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   76  1   1041   1236
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   77  1   1841   1210
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   78  1    935   1249
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   79  1   1660   1252
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   80  1   1386   1208
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   81  1   1403   1227
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   82  1   1423   1211
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   83  1   1468   1211
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   84  1   1897   1231
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   85  1   1543   1204
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   86  1   1530   1202
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   87  1   1516   1209
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   88  1    656   1229
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   89  1   1217   1207
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   90  1   1551   1213
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   91  1   1685   1222
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   92  1   1373   1201
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   93  1    450   1228
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   94  1   1361   1215
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   95  1    689   1234
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   96  1   1668   1228
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   97  1   1048   1217
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   98  1   1319   1215
        35        2      1300  1.0    .  354   1225  1.00   .   17  11   99  1   1862   1214
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  100  1   1242   1222
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  101  1   1084   1212
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  102  1   1578   1220
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  103  1   1164   1249
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  104  1   1669   1205
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  105  1   1038   1218
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  106  1   1530   1246
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  107  1   1495   1212
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  108  1   1646   1222
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  109  1    816   1240
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  110  1   1181   1234
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  111  1   1674   1203
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  112  1    774   1215
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  113  1    849   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  114  1   1043   1201
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  115  1   1300   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  116  1   1062   1208
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  117  1   1294   1227
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  118  1   1315   1236
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  119  1   1051   1184
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  120  1   1270   1214
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  121  1   1109   1215
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  122  1    934   1230
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  123  1    967   1245
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  124  1   1148   1209
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  125  1   1099   1227
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  126  1    966   1241
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  127  1   1094   1210
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  128  1    847   1216
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  129  1    937   1222
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  130  1   1250   1222
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  131  1   1171   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  132  1   1123   1247
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  133  1   1305   1220
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  134  1   1486   1229
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  135  1   1530   1234
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  136  1   1183   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  137  1   1009   1227
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  138  1    835   1238
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  139  1    958   1250
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  140  1   1067   1213
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  141  1   1316   1232
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  142  1    524   1192
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  143  1   1243   1242
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  144  1   1522   1248
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  145  1   1210   1258
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  146  2   1235   1197
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  147  2   1257   1228
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  148  2   1224   1227
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  149  2   1236   1458
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  150  2   1230   1240
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  151  2   1241   1001
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  152  2   1223   1351
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  153  2   1221   1289
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  154  2   1237   1328
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  155  2   1225   1651
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  156  2   1232   1354
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  157  2   1191   1357
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  158  2   1210   1255
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  159  2   1239   1046
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  160  2   1220    629
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  161  2   1221   1521
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  162  2   1206    966
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  163  2   1198    729
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  164  2   1230   1810
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  165  2   1233   1599
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  166  2   1213   1121
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  167  2   1235   1156
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  168  2   1242   1467
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  169  2   1232   2006
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  170  2   1222   1119
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  171  2   1242   1334
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  172  2   1204   1088
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  173  2   1225   1863
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  174  2   1218   1360
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  175  2   1238   1561
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  176  2   1214   1093
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  177  2   1256   1615
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  178  2   1237   1378
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  179  2   1212   1006
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  180  2   1233   1600
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  181  2   1208   1396
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  182  2   1233   1177
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  183  2   1217   1041
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  184  2   1231   1077
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  185  2   1237   1675
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  186  2   1254   1025
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  187  2   1220   1266
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  188  2   1231   1469
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  189  2   1230    747
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  190  2   1236   1832
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  191  2   1252   1619
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  192  2   1225   1145
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  193  2   1219   1443
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  194  2   1235   1602
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  195  1   1257   1192
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  196  1   1888   1229
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  197  1   1008   1224
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  198  1   1511   1217
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  199  1   1847   1209
        35        2      1300  1.0    .  354   1225  1.00   .   17  11  200  1   1506   1264
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    1  2   1219   1445
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    2  2   1233    421
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    3  2   1200    653
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    4  1   1118   1209
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    5  1    677   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    6  2   1203   1357
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    7  2   1221   1400
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    8  2   1236   1166
        35        2      1300  1.0    .  354   1225  1.00   .   17  12    9  2   1213   1224
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   10  2   1210    834
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   11  2   1217   2236
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   12  2   1253    713
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   13  1   1940   1222
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   14  2   1237   1731
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   15  1   1190   1220
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   16  2   1222   2014
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   17  1   1708   1212
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   18  1   1532   1208
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   19  1   1886   1218
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   20  1   1646   1218
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   21  1   1927   1259
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   22  2   1206   1554
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   23  2   1226   1549
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   24  2   1208   1634
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   25  1    677   1218
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   26  2   1250   1137
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   27  1   1515   1222
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   28  1   1282   1213
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   29  1   1101   1197
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   30  1   1747   1211
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   31  1   1452   1232
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   32  1   1477   1206
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   33  1    922   1195
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   34  1   1247   1229
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   35  1   1457   1211
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   36  1   1401   1206
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   37  1   1471   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   38  1   1753   1236
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   39  2   1239   1792
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   40  2   1207   1236
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   41  2   1228   1651
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   42  1   1699   1215
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   43  1   1815   1244
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   44  1   1300   1244
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   45  1   1688   1240
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   46  1   1257   1232
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   47  2   1234   1974
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   48  2   1211   1310
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   49  2   1206   1510
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   50  2   1243   1018
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   51  1    990   1213
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   52  1   1132   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   53  1   1148   1198
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   54  2   1193   1177
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   55  1    958   1253
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   56  2   1212    855
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   57  2   1254    347
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   58  2   1214   1042
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   59  2   1261   1206
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   60  2   1245   1237
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   61  2   1219   1806
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   62  2   1229   1593
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   63  2   1253   1264
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   64  1   1376   1214
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   65  1   1363   1219
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   66  1   1190   1230
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   67  1   1078   1211
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   68  2   1220   1412
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   69  2   1223   1421
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   70  2   1238   1248
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   71  1   1388   1210
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   72  1   1317   1189
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   73  1   1787   1223
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   74  1    927   1243
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   75  2   1240   1789
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   76  1   1824   1248
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   77  2   1243   1063
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   78  2   1211    787
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   79  2   1209   1687
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   80  2   1209   1182
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   81  2   1218   1237
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   82  1   1244   1242
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   83  1   1123   1243
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   84  2   1220   1568
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   85  1   1028   1216
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   86  2   1210   1101
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   87  1    534   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   88  2   1234   1599
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   89  2   1206   1627
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   90  1    989   1232
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   91  2   1219   1415
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   92  2   1197   1103
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   93  1    803   1231
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   94  1   1609   1254
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   95  1   1190   1237
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   96  1   1406   1214
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   97  1   1442   1229
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   98  1   1243   1226
        35        2      1300  1.0    .  354   1225  1.00   .   17  12   99  1   1961   1249
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  100  1   1118   1215
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  101  1   1217   1197
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  102  1   1601   1263
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  103  1   1743   1221
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  104  1   1262   1226
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  105  1    651   1232
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  106  1   1071   1266
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  107  1   1222   1221
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  108  1   1729   1258
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  109  1   1051   1208
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  110  1   1257   1252
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  111  1   1246   1221
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  112  1   1101   1218
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  113  1   1049   1230
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  114  1   1213   1213
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  115  1   1446   1242
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  116  1   1481   1223
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  117  1   1534   1203
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  118  1   1585   1228
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  119  1   1026   1172
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  120  2   1246   1782
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  121  1   1115   1244
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  122  2   1200   1395
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  123  1   1526   1212
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  124  1   1306   1237
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  125  1   1601   1240
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  126  1   1582   1232
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  127  1   1927   1247
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  128  1   1075   1232
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  129  1   1363   1240
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  130  2   1218   1035
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  131  1    867   1226
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  132  2   1246   1552
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  133  2   1229   1899
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  134  2   1205   1579
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  135  2   1224   1436
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  136  2   1240    934
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  137  1   1062   1245
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  138  2   1213   1547
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  139  2   1215   1660
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  140  2   1204   1105
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  141  2   1206    858
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  142  2   1213   1257
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  143  2   1214    834
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  144  1   1062   1225
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  145  2   1242   1256
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  146  2   1212    857
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  147  2   1240    838
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  148  1   1511   1213
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  149  2   1229    807
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  150  1   1144   1209
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  151  2   1249    867
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  152  1   1505   1244
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  153  1   1696   1231
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  154  1    946   1236
        35        2      1300  1.0    .  354   1225  1.00   .   17  12  155  1    766   1243
